"fecha","divisa_venta","Presidencia"
2008-12-16,3.402,"CFK1"
2008-12-17,3.406,"CFK1"
2008-12-18,3.405,"CFK1"
2008-12-19,3.416,"CFK1"
2008-12-22,3.425,"CFK1"
2008-12-23,3.434,"CFK1"
2008-12-24,3.435,"CFK1"
2008-12-26,3.44,"CFK1"
2008-12-29,3.445,"CFK1"
2008-12-30,3.452,"CFK1"
2008-12-31,3.453,"CFK1"
2009-01-02,3.458,"CFK1"
2009-01-05,3.451,"CFK1"
2009-01-06,3.453,"CFK1"
2009-01-07,3.455,"CFK1"
2009-01-08,3.45,"CFK1"
2009-01-09,3.449,"CFK1"
2009-01-12,3.449,"CFK1"
2009-01-13,3.451,"CFK1"
2009-01-14,3.451,"CFK1"
2009-01-15,3.453,"CFK1"
2009-01-16,3.456,"CFK1"
2009-01-19,3.456,"CFK1"
2009-01-20,3.46,"CFK1"
2009-01-21,3.47,"CFK1"
2009-01-22,3.475,"CFK1"
2009-01-23,3.479,"CFK1"
2009-01-26,3.481,"CFK1"
2009-01-27,3.484,"CFK1"
2009-01-28,3.488,"CFK1"
2009-01-29,3.485,"CFK1"
2009-01-30,3.488,"CFK1"
2009-02-02,3.491,"CFK1"
2009-02-03,3.5,"CFK1"
2009-02-04,3.487,"CFK1"
2009-02-05,3.486,"CFK1"
2009-02-06,3.486,"CFK1"
2009-02-09,3.487,"CFK1"
2009-02-10,3.484,"CFK1"
2009-02-11,3.49,"CFK1"
2009-02-12,3.491,"CFK1"
2009-02-13,3.496,"CFK1"
2009-02-16,3.497,"CFK1"
2009-02-17,3.504,"CFK1"
2009-02-18,3.51,"CFK1"
2009-02-19,3.534,"CFK1"
2009-02-20,3.538,"CFK1"
2009-02-23,3.548,"CFK1"
2009-02-24,3.554,"CFK1"
2009-02-25,3.555,"CFK1"
2009-02-26,3.558,"CFK1"
2009-02-27,3.567,"CFK1"
2009-03-02,3.601,"CFK1"
2009-03-03,3.611,"CFK1"
2009-03-04,3.618,"CFK1"
2009-03-05,3.622,"CFK1"
2009-03-06,3.631,"CFK1"
2009-03-09,3.637,"CFK1"
2009-03-10,3.637,"CFK1"
2009-03-11,3.642,"CFK1"
2009-03-12,3.646,"CFK1"
2009-03-13,3.65,"CFK1"
2009-03-16,3.643,"CFK1"
2009-03-17,3.648,"CFK1"
2009-03-18,3.656,"CFK1"
2009-03-19,3.649,"CFK1"
2009-03-20,3.657,"CFK1"
2009-03-23,3.689,"CFK1"
2009-03-25,3.688,"CFK1"
2009-03-26,3.694,"CFK1"
2009-03-27,3.716,"CFK1"
2009-03-30,3.717,"CFK1"
2009-03-31,3.72,"CFK1"
2009-04-01,3.712,"CFK1"
2009-04-03,3.694,"CFK1"
2009-04-06,3.674,"CFK1"
2009-04-07,3.674,"CFK1"
2009-04-08,3.677,"CFK1"
2009-04-13,3.68,"CFK1"
2009-04-14,3.678,"CFK1"
2009-04-15,3.677,"CFK1"
2009-04-16,3.679,"CFK1"
2009-04-17,3.684,"CFK1"
2009-04-20,3.689,"CFK1"
2009-04-21,3.692,"CFK1"
2009-04-22,3.696,"CFK1"
2009-04-23,3.697,"CFK1"
2009-04-24,3.697,"CFK1"
2009-04-27,3.704,"CFK1"
2009-04-28,3.716,"CFK1"
2009-04-29,3.721,"CFK1"
2009-04-30,3.714,"CFK1"
2009-05-04,3.695,"CFK1"
2009-05-05,3.699,"CFK1"
2009-05-06,3.711,"CFK1"
2009-05-07,3.721,"CFK1"
2009-05-08,3.721,"CFK1"
2009-05-11,3.72,"CFK1"
2009-05-12,3.721,"CFK1"
2009-05-13,3.725,"CFK1"
2009-05-14,3.727,"CFK1"
2009-05-15,3.728,"CFK1"
2009-05-18,3.727,"CFK1"
2009-05-19,3.728,"CFK1"
2009-05-20,3.732,"CFK1"
2009-05-21,3.736,"CFK1"
2009-05-22,3.737,"CFK1"
2009-05-26,3.739,"CFK1"
2009-05-27,3.737,"CFK1"
2009-05-28,3.744,"CFK1"
2009-05-29,3.749,"CFK1"
2009-06-01,3.745,"CFK1"
2009-06-02,3.743,"CFK1"
2009-06-03,3.744,"CFK1"
2009-06-04,3.743,"CFK1"
2009-06-05,3.757,"CFK1"
2009-06-08,3.759,"CFK1"
2009-06-09,3.76,"CFK1"
2009-06-10,3.76,"CFK1"
2009-06-11,3.76,"CFK1"
2009-06-12,3.764,"CFK1"
2009-06-16,3.766,"CFK1"
2009-06-17,3.767,"CFK1"
2009-06-18,3.768,"CFK1"
2009-06-19,3.775,"CFK1"
2009-06-22,3.781,"CFK1"
2009-06-23,3.793,"CFK1"
2009-06-24,3.792,"CFK1"
2009-06-25,3.795,"CFK1"
2009-06-26,3.798,"CFK1"
2009-06-29,3.79,"CFK1"
2009-06-30,3.797,"CFK1"
2009-07-01,3.799,"CFK1"
2009-07-02,3.801,"CFK1"
2009-07-03,3.803,"CFK1"
2009-07-06,3.803,"CFK1"
2009-07-07,3.803,"CFK1"
2009-07-08,3.805,"CFK1"
2009-07-13,3.808,"CFK1"
2009-07-14,3.806,"CFK1"
2009-07-15,3.807,"CFK1"
2009-07-16,3.807,"CFK1"
2009-07-17,3.808,"CFK1"
2009-07-20,3.808,"CFK1"
2009-07-21,3.808,"CFK1"
2009-07-22,3.808,"CFK1"
2009-07-23,3.808,"CFK1"
2009-07-24,3.809,"CFK1"
2009-07-27,3.81,"CFK1"
2009-07-28,3.815,"CFK1"
2009-07-29,3.824,"CFK1"
2009-07-30,3.829,"CFK1"
2009-07-31,3.83,"CFK1"
2009-08-03,3.826,"CFK1"
2009-08-04,3.823,"CFK1"
2009-08-05,3.825,"CFK1"
2009-08-06,3.826,"CFK1"
2009-08-07,3.827,"CFK1"
2009-08-10,3.829,"CFK1"
2009-08-11,3.831,"CFK1"
2009-08-12,3.834,"CFK1"
2009-08-13,3.837,"CFK1"
2009-08-14,3.84,"CFK1"
2009-08-18,3.846,"CFK1"
2009-08-19,3.848,"CFK1"
2009-08-20,3.849,"CFK1"
2009-08-21,3.849,"CFK1"
2009-08-24,3.85,"CFK1"
2009-08-25,3.85,"CFK1"
2009-08-26,3.848,"CFK1"
2009-08-27,3.848,"CFK1"
2009-08-28,3.85,"CFK1"
2009-08-31,3.851,"CFK1"
2009-09-01,3.845,"CFK1"
2009-09-02,3.846,"CFK1"
2009-09-03,3.846,"CFK1"
2009-09-04,3.847,"CFK1"
2009-09-07,3.849,"CFK1"
2009-09-08,3.851,"CFK1"
2009-09-09,3.854,"CFK1"
2009-09-10,3.853,"CFK1"
2009-09-11,3.854,"CFK1"
2009-09-14,3.842,"CFK1"
2009-09-15,3.831,"CFK1"
2009-09-16,3.828,"CFK1"
2009-09-17,3.832,"CFK1"
2009-09-18,3.839,"CFK1"
2009-09-21,3.836,"CFK1"
2009-09-22,3.837,"CFK1"
2009-09-23,3.837,"CFK1"
2009-09-24,3.837,"CFK1"
2009-09-25,3.838,"CFK1"
2009-09-28,3.841,"CFK1"
2009-09-29,3.843,"CFK1"
2009-09-30,3.843,"CFK1"
2009-10-01,3.844,"CFK1"
2009-10-02,3.844,"CFK1"
2009-10-05,3.84,"CFK1"
2009-10-06,3.834,"CFK1"
2009-10-07,3.834,"CFK1"
2009-10-08,3.833,"CFK1"
2009-10-09,3.829,"CFK1"
2009-10-13,3.825,"CFK1"
2009-10-14,3.822,"CFK1"
2009-10-15,3.819,"CFK1"
2009-10-16,3.821,"CFK1"
2009-10-19,3.822,"CFK1"
2009-10-20,3.821,"CFK1"
2009-10-21,3.821,"CFK1"
2009-10-22,3.822,"CFK1"
2009-10-23,3.82,"CFK1"
2009-10-26,3.82,"CFK1"
2009-10-27,3.82,"CFK1"
2009-10-28,3.82,"CFK1"
2009-10-29,3.82,"CFK1"
2009-10-30,3.819,"CFK1"
2009-11-02,3.819,"CFK1"
2009-11-03,3.818,"CFK1"
2009-11-04,3.818,"CFK1"
2009-11-05,3.817,"CFK1"
2009-11-09,3.816,"CFK1"
2009-11-10,3.815,"CFK1"
2009-11-11,3.813,"CFK1"
2009-11-12,3.814,"CFK1"
2009-11-13,3.814,"CFK1"
2009-11-16,3.815,"CFK1"
2009-11-17,3.814,"CFK1"
2009-11-18,3.81,"CFK1"
2009-11-19,3.803,"CFK1"
2009-11-20,3.8,"CFK1"
2009-11-23,3.799,"CFK1"
2009-11-24,3.802,"CFK1"
2009-11-25,3.803,"CFK1"
2009-11-26,3.806,"CFK1"
2009-11-27,3.809,"CFK1"
2009-11-30,3.811,"CFK1"
2009-12-01,3.812,"CFK1"
2009-12-02,3.811,"CFK1"
2009-12-03,3.809,"CFK1"
2009-12-04,3.807,"CFK1"
2009-12-07,3.804,"CFK1"
2009-12-09,3.799,"CFK1"
2009-12-10,3.801,"CFK1"
2009-12-11,3.803,"CFK1"
2009-12-14,3.811,"CFK1"
2009-12-15,3.811,"CFK1"
2009-12-16,3.81,"CFK1"
2009-12-17,3.82,"CFK1"
2009-12-18,3.813,"CFK1"
2009-12-21,3.808,"CFK1"
2009-12-22,3.8,"CFK1"
2009-12-23,3.795,"CFK1"
2009-12-24,3.792,"CFK1"
2009-12-28,3.799,"CFK1"
2009-12-29,3.827,"CFK1"
2009-12-30,3.8,"CFK1"
2009-12-31,3.8,"CFK1"
2010-01-04,3.798,"CFK1"
2010-01-05,3.799,"CFK1"
2010-01-06,3.81,"CFK1"
2010-01-07,3.795,"CFK1"
2010-01-08,3.798,"CFK1"
2010-01-11,3.794,"CFK1"
2010-01-12,3.794,"CFK1"
2010-01-13,3.797,"CFK1"
2010-01-14,3.797,"CFK1"
2010-01-15,3.797,"CFK1"
2010-01-18,3.799,"CFK1"
2010-01-19,3.801,"CFK1"
2010-01-20,3.804,"CFK1"
2010-01-21,3.808,"CFK1"
2010-01-22,3.807,"CFK1"
2010-01-25,3.806,"CFK1"
2010-01-26,3.814,"CFK1"
2010-01-27,3.814,"CFK1"
2010-01-28,3.819,"CFK1"
2010-01-29,3.835,"CFK1"
2010-02-01,3.836,"CFK1"
2010-02-02,3.832,"CFK1"
2010-02-03,3.834,"CFK1"
2010-02-04,3.841,"CFK1"
2010-02-05,3.84,"CFK1"
2010-02-08,3.841,"CFK1"
2010-02-09,3.843,"CFK1"
2010-02-10,3.847,"CFK1"
2010-02-11,3.85,"CFK1"
2010-02-12,3.854,"CFK1"
2010-02-15,3.86,"CFK1"
2010-02-16,3.857,"CFK1"
2010-02-17,3.856,"CFK1"
2010-02-18,3.858,"CFK1"
2010-02-19,3.858,"CFK1"
2010-02-22,3.863,"CFK1"
2010-02-23,3.86,"CFK1"
2010-02-24,3.86,"CFK1"
2010-02-25,3.859,"CFK1"
2010-02-26,3.859,"CFK1"
2010-03-01,3.857,"CFK1"
2010-03-02,3.855,"CFK1"
2010-03-03,3.855,"CFK1"
2010-03-04,3.856,"CFK1"
2010-03-05,3.859,"CFK1"
2010-03-08,3.859,"CFK1"
2010-03-09,3.862,"CFK1"
2010-03-10,3.858,"CFK1"
2010-03-11,3.859,"CFK1"
2010-03-12,3.86,"CFK1"
2010-03-15,3.863,"CFK1"
2010-03-16,3.862,"CFK1"
2010-03-17,3.862,"CFK1"
2010-03-18,3.862,"CFK1"
2010-03-19,3.864,"CFK1"
2010-03-22,3.864,"CFK1"
2010-03-23,3.865,"CFK1"
2010-03-25,3.867,"CFK1"
2010-03-26,3.867,"CFK1"
2010-03-29,3.873,"CFK1"
2010-03-30,3.875,"CFK1"
2010-03-31,3.878,"CFK1"
2010-04-05,3.879,"CFK1"
2010-04-06,3.88,"CFK1"
2010-04-07,3.876,"CFK1"
2010-04-08,3.876,"CFK1"
2010-04-09,3.876,"CFK1"
2010-04-12,3.878,"CFK1"
2010-04-13,3.879,"CFK1"
2010-04-14,3.876,"CFK1"
2010-04-15,3.872,"CFK1"
2010-04-16,3.869,"CFK1"
2010-04-19,3.869,"CFK1"
2010-04-20,3.871,"CFK1"
2010-04-21,3.871,"CFK1"
2010-04-22,3.871,"CFK1"
2010-04-23,3.872,"CFK1"
2010-04-26,3.873,"CFK1"
2010-04-27,3.878,"CFK1"
2010-04-28,3.881,"CFK1"
2010-04-29,3.883,"CFK1"
2010-04-30,3.888,"CFK1"
2010-05-03,3.888,"CFK1"
2010-05-04,3.895,"CFK1"
2010-05-05,3.895,"CFK1"
2010-05-06,3.895,"CFK1"
2010-05-07,3.895,"CFK1"
2010-05-10,3.895,"CFK1"
2010-05-11,3.896,"CFK1"
2010-05-12,3.895,"CFK1"
2010-05-13,3.895,"CFK1"
2010-05-14,3.897,"CFK1"
2010-05-17,3.903,"CFK1"
2010-05-18,3.909,"CFK1"
2010-05-19,3.906,"CFK1"
2010-05-20,3.905,"CFK1"
2010-05-21,3.906,"CFK1"
2010-05-26,3.911,"CFK1"
2010-05-27,3.912,"CFK1"
2010-05-28,3.92,"CFK1"
2010-05-31,3.929,"CFK1"
2010-06-01,3.93,"CFK1"
2010-06-02,3.925,"CFK1"
2010-06-03,3.92,"CFK1"
2010-06-04,3.924,"CFK1"
2010-06-07,3.922,"CFK1"
2010-06-08,3.916,"CFK1"
2010-06-09,3.917,"CFK1"
2010-06-10,3.919,"CFK1"
2010-06-11,3.923,"CFK1"
2010-06-14,3.926,"CFK1"
2010-06-15,3.926,"CFK1"
2010-06-16,3.926,"CFK1"
2010-06-17,3.926,"CFK1"
2010-06-18,3.926,"CFK1"
2010-06-22,3.929,"CFK1"
2010-06-23,3.927,"CFK1"
2010-06-24,3.93,"CFK1"
2010-06-25,3.932,"CFK1"
2010-06-28,3.933,"CFK1"
2010-06-29,3.932,"CFK1"
2010-06-30,3.931,"CFK1"
2010-07-01,3.933,"CFK1"
2010-07-02,3.934,"CFK1"
2010-07-05,3.935,"CFK1"
2010-07-06,3.935,"CFK1"
2010-07-07,3.936,"CFK1"
2010-07-08,3.937,"CFK1"
2010-07-12,3.936,"CFK1"
2010-07-13,3.934,"CFK1"
2010-07-14,3.934,"CFK1"
2010-07-15,3.935,"CFK1"
2010-07-16,3.934,"CFK1"
2010-07-19,3.935,"CFK1"
2010-07-20,3.934,"CFK1"
2010-07-21,3.934,"CFK1"
2010-07-22,3.932,"CFK1"
2010-07-23,3.931,"CFK1"
2010-07-26,3.932,"CFK1"
2010-07-27,3.933,"CFK1"
2010-07-28,3.935,"CFK1"
2010-07-29,3.937,"CFK1"
2010-07-30,3.94,"CFK1"
2010-08-02,3.938,"CFK1"
2010-08-03,3.934,"CFK1"
2010-08-04,3.933,"CFK1"
2010-08-05,3.933,"CFK1"
2010-08-06,3.933,"CFK1"
2010-08-09,3.932,"CFK1"
2010-08-10,3.933,"CFK1"
2010-08-11,3.934,"CFK1"
2010-08-12,3.933,"CFK1"
2010-08-13,3.933,"CFK1"
2010-08-17,3.934,"CFK1"
2010-08-18,3.936,"CFK1"
2010-08-19,3.937,"CFK1"
2010-08-20,3.938,"CFK1"
2010-08-23,3.939,"CFK1"
2010-08-24,3.942,"CFK1"
2010-08-25,3.945,"CFK1"
2010-08-26,3.944,"CFK1"
2010-08-27,3.944,"CFK1"
2010-08-30,3.95,"CFK1"
2010-08-31,3.95,"CFK1"
2010-09-01,3.95,"CFK1"
2010-09-02,3.947,"CFK1"
2010-09-03,3.945,"CFK1"
2010-09-06,3.944,"CFK1"
2010-09-07,3.947,"CFK1"
2010-09-08,3.946,"CFK1"
2010-09-09,3.945,"CFK1"
2010-09-10,3.945,"CFK1"
2010-09-13,3.948,"CFK1"
2010-09-14,3.949,"CFK1"
2010-09-15,3.95,"CFK1"
2010-09-16,3.949,"CFK1"
2010-09-17,3.951,"CFK1"
2010-09-20,3.95,"CFK1"
2010-09-21,3.951,"CFK1"
2010-09-22,3.952,"CFK1"
2010-09-23,3.953,"CFK1"
2010-09-24,3.96,"CFK1"
2010-09-27,3.971,"CFK1"
2010-09-28,3.973,"CFK1"
2010-09-29,3.964,"CFK1"
2010-09-30,3.96,"CFK1"
2010-10-01,3.961,"CFK1"
2010-10-04,3.96,"CFK1"
2010-10-05,3.958,"CFK1"
2010-10-06,3.96,"CFK1"
2010-10-07,3.958,"CFK1"
2010-10-08,3.956,"CFK1"
2010-10-12,3.955,"CFK1"
2010-10-13,3.952,"CFK1"
2010-10-14,3.948,"CFK1"
2010-10-15,3.955,"CFK1"
2010-10-18,3.954,"CFK1"
2010-10-19,3.957,"CFK1"
2010-10-20,3.958,"CFK1"
2010-10-21,3.958,"CFK1"
2010-10-22,3.956,"CFK1"
2010-10-25,3.955,"CFK1"
2010-10-26,3.958,"CFK1"
2010-10-28,3.957,"CFK1"
2010-10-29,3.957,"CFK1"
2010-11-01,3.959,"CFK1"
2010-11-02,3.958,"CFK1"
2010-11-03,3.957,"CFK1"
2010-11-04,3.959,"CFK1"
2010-11-05,3.958,"CFK1"
2010-11-08,3.963,"CFK1"
2010-11-09,3.962,"CFK1"
2010-11-10,3.961,"CFK1"
2010-11-11,3.962,"CFK1"
2010-11-12,3.965,"CFK1"
2010-11-15,3.97,"CFK1"
2010-11-16,3.973,"CFK1"
2010-11-17,3.973,"CFK1"
2010-11-18,3.973,"CFK1"
2010-11-19,3.973,"CFK1"
2010-11-23,3.973,"CFK1"
2010-11-24,3.973,"CFK1"
2010-11-25,3.975,"CFK1"
2010-11-26,3.98,"CFK1"
2010-11-29,3.985,"CFK1"
2010-11-30,3.988,"CFK1"
2010-12-01,3.983,"CFK1"
2010-12-02,3.98,"CFK1"
2010-12-03,3.978,"CFK1"
2010-12-06,3.978,"CFK1"
2010-12-07,3.978,"CFK1"
2010-12-09,3.977,"CFK1"
2010-12-10,3.975,"CFK1"
2010-12-13,3.973,"CFK1"
2010-12-14,3.974,"CFK1"
2010-12-15,3.974,"CFK1"
2010-12-16,3.975,"CFK1"
2010-12-17,3.974,"CFK1"
2010-12-20,3.974,"CFK1"
2010-12-21,3.973,"CFK1"
2010-12-22,3.972,"CFK1"
2010-12-23,3.978,"CFK1"
2010-12-27,3.984,"CFK1"
2010-12-28,3.981,"CFK1"
2010-12-29,3.978,"CFK1"
2010-12-30,3.976,"CFK1"
2011-01-03,3.973,"CFK1"
2011-01-04,3.973,"CFK1"
2011-01-05,3.972,"CFK1"
2011-01-06,3.972,"CFK1"
2011-01-07,3.978,"CFK1"
2011-01-10,3.978,"CFK1"
2011-01-11,3.978,"CFK1"
2011-01-12,3.976,"CFK1"
2011-01-13,3.976,"CFK1"
2011-01-14,3.978,"CFK1"
2011-01-17,3.979,"CFK1"
2011-01-18,3.983,"CFK1"
2011-01-19,3.983,"CFK1"
2011-01-20,3.983,"CFK1"
2011-01-21,3.983,"CFK1"
2011-01-24,3.985,"CFK1"
2011-01-25,3.99,"CFK1"
2011-01-26,3.99,"CFK1"
2011-01-27,3.995,"CFK1"
2011-01-28,4.001,"CFK1"
2011-01-31,4.008,"CFK1"
2011-02-01,4.009,"CFK1"
2011-02-02,4.017,"CFK1"
2011-02-03,4.015,"CFK1"
2011-02-04,4.017,"CFK1"
2011-02-07,4.019,"CFK1"
2011-02-08,4.017,"CFK1"
2011-02-09,4.017,"CFK1"
2011-02-10,4.02,"CFK1"
2011-02-11,4.022,"CFK1"
2011-02-14,4.023,"CFK1"
2011-02-15,4.025,"CFK1"
2011-02-16,4.023,"CFK1"
2011-02-17,4.024,"CFK1"
2011-02-18,4.025,"CFK1"
2011-02-21,4.028,"CFK1"
2011-02-22,4.028,"CFK1"
2011-02-23,4.029,"CFK1"
2011-02-24,4.028,"CFK1"
2011-02-25,4.029,"CFK1"
2011-02-28,4.03,"CFK1"
2011-03-01,4.031,"CFK1"
2011-03-02,4.03,"CFK1"
2011-03-03,4.029,"CFK1"
2011-03-04,4.03,"CFK1"
2011-03-09,4.033,"CFK1"
2011-03-10,4.031,"CFK1"
2011-03-11,4.028,"CFK1"
2011-03-14,4.029,"CFK1"
2011-03-15,4.034,"CFK1"
2011-03-16,4.038,"CFK1"
2011-03-17,4.039,"CFK1"
2011-03-18,4.039,"CFK1"
2011-03-21,4.041,"CFK1"
2011-03-22,4.042,"CFK1"
2011-03-23,4.042,"CFK1"
2011-03-28,4.044,"CFK1"
2011-03-29,4.047,"CFK1"
2011-03-30,4.05,"CFK1"
2011-03-31,4.054,"CFK1"
2011-04-01,4.054,"CFK1"
2011-04-04,4.052,"CFK1"
2011-04-05,4.054,"CFK1"
2011-04-06,4.054,"CFK1"
2011-04-07,4.053,"CFK1"
2011-04-08,4.05,"CFK1"
2011-04-11,4.05,"CFK1"
2011-04-12,4.055,"CFK1"
2011-04-13,4.058,"CFK1"
2011-04-14,4.067,"CFK1"
2011-04-15,4.067,"CFK1"
2011-04-18,4.074,"CFK1"
2011-04-19,4.076,"CFK1"
2011-04-20,4.079,"CFK1"
2011-04-25,4.082,"CFK1"
2011-04-26,4.082,"CFK1"
2011-04-27,4.085,"CFK1"
2011-04-28,4.08,"CFK1"
2011-04-29,4.08,"CFK1"
2011-05-02,4.079,"CFK1"
2011-05-03,4.078,"CFK1"
2011-05-04,4.079,"CFK1"
2011-05-05,4.08,"CFK1"
2011-05-06,4.081,"CFK1"
2011-05-09,4.082,"CFK1"
2011-05-10,4.081,"CFK1"
2011-05-11,4.083,"CFK1"
2011-05-12,4.082,"CFK1"
2011-05-13,4.083,"CFK1"
2011-05-16,4.084,"CFK1"
2011-05-17,4.085,"CFK1"
2011-05-18,4.086,"CFK1"
2011-05-19,4.087,"CFK1"
2011-05-20,4.086,"CFK1"
2011-05-23,4.087,"CFK1"
2011-05-24,4.086,"CFK1"
2011-05-26,4.086,"CFK1"
2011-05-27,4.086,"CFK1"
2011-05-30,4.088,"CFK1"
2011-05-31,4.09,"CFK1"
2011-06-01,4.089,"CFK1"
2011-06-02,4.09,"CFK1"
2011-06-03,4.09,"CFK1"
2011-06-06,4.092,"CFK1"
2011-06-07,4.092,"CFK1"
2011-06-08,4.092,"CFK1"
2011-06-09,4.093,"CFK1"
2011-06-10,4.092,"CFK1"
2011-06-13,4.092,"CFK1"
2011-06-14,4.093,"CFK1"
2011-06-15,4.094,"CFK1"
2011-06-16,4.094,"CFK1"
2011-06-17,4.095,"CFK1"
2011-06-21,4.098,"CFK1"
2011-06-22,4.099,"CFK1"
2011-06-23,4.099,"CFK1"
2011-06-24,4.1,"CFK1"
2011-06-27,4.102,"CFK1"
2011-06-28,4.104,"CFK1"
2011-06-29,4.11,"CFK1"
2011-06-30,4.11,"CFK1"
2011-07-01,4.11,"CFK1"
2011-07-04,4.115,"CFK1"
2011-07-05,4.116,"CFK1"
2011-07-06,4.118,"CFK1"
2011-07-07,4.121,"CFK1"
2011-07-08,4.121,"CFK1"
2011-07-11,4.122,"CFK1"
2011-07-12,4.122,"CFK1"
2011-07-13,4.122,"CFK1"
2011-07-14,4.122,"CFK1"
2011-07-15,4.125,"CFK1"
2011-07-18,4.128,"CFK1"
2011-07-19,4.136,"CFK1"
2011-07-20,4.136,"CFK1"
2011-07-21,4.139,"CFK1"
2011-07-22,4.139,"CFK1"
2011-07-25,4.139,"CFK1"
2011-07-26,4.137,"CFK1"
2011-07-27,4.138,"CFK1"
2011-07-28,4.142,"CFK1"
2011-07-29,4.145,"CFK1"
2011-08-01,4.147,"CFK1"
2011-08-02,4.148,"CFK1"
2011-08-03,4.151,"CFK1"
2011-08-04,4.153,"CFK1"
2011-08-05,4.156,"CFK1"
2011-08-08,4.154,"CFK1"
2011-08-09,4.157,"CFK1"
2011-08-10,4.157,"CFK1"
2011-08-11,4.159,"CFK1"
2011-08-12,4.158,"CFK1"
2011-08-15,4.161,"CFK1"
2011-08-16,4.163,"CFK1"
2011-08-17,4.167,"CFK1"
2011-08-18,4.173,"CFK1"
2011-08-19,4.178,"CFK1"
2011-08-23,4.184,"CFK1"
2011-08-24,4.186,"CFK1"
2011-08-25,4.185,"CFK1"
2011-08-26,4.184,"CFK1"
2011-08-29,4.188,"CFK1"
2011-08-30,4.195,"CFK1"
2011-08-31,4.2,"CFK1"
2011-09-01,4.224,"CFK1"
2011-09-02,4.202,"CFK1"
2011-09-05,4.208,"CFK1"
2011-09-06,4.208,"CFK1"
2011-09-07,4.207,"CFK1"
2011-09-08,4.202,"CFK1"
2011-09-09,4.203,"CFK1"
2011-09-12,4.204,"CFK1"
2011-09-13,4.204,"CFK1"
2011-09-14,4.204,"CFK1"
2011-09-15,4.205,"CFK1"
2011-09-16,4.205,"CFK1"
2011-09-19,4.205,"CFK1"
2011-09-20,4.19,"CFK1"
2011-09-21,4.189,"CFK1"
2011-09-22,4.2,"CFK1"
2011-09-23,4.205,"CFK1"
2011-09-26,4.205,"CFK1"
2011-09-27,4.205,"CFK1"
2011-09-28,4.205,"CFK1"
2011-09-29,4.205,"CFK1"
2011-09-30,4.205,"CFK1"
2011-10-03,4.205,"CFK1"
2011-10-04,4.205,"CFK1"
2011-10-05,4.207,"CFK1"
2011-10-06,4.21,"CFK1"
2011-10-07,4.21,"CFK1"
2011-10-11,4.211,"CFK1"
2011-10-12,4.211,"CFK1"
2011-10-13,4.213,"CFK1"
2011-10-14,4.216,"CFK1"
2011-10-17,4.225,"CFK1"
2011-10-18,4.225,"CFK1"
2011-10-19,4.235,"CFK1"
2011-10-20,4.235,"CFK1"
2011-10-21,4.235,"CFK1"
2011-10-24,4.236,"CFK1"
2011-10-25,4.236,"CFK1"
2011-10-26,4.236,"CFK1"
2011-10-27,4.236,"CFK1"
2011-10-28,4.236,"CFK1"
